timestamp, acc_x, acc_y, acc_z, gyro_x, gyro_y, gyro_z
317208.9225517917, -0.005001, 0.067241, 0.222094, 0.363886, -0.169477, 0.134827
317208.9225517917, -0.005001, 0.067241, 0.222094, 0.363886, -0.169477, 0.134827
317208.9225517917, -0.005001, 0.067241, 0.222094, 0.363886, -0.169477, 0.134827
317208.9225517917, -0.005001, 0.067241, 0.222094, 0.363886, -0.169477, 0.134827
317208.9225517917, -0.005001, 0.067241, 0.222094, 0.363886, -0.169477, 0.134827
317208.9225517917, -0.005001, 0.067241, 0.222094, 0.363886, -0.169477, 0.134827
317208.9225517917, -0.005001, 0.067241, 0.222094, 0.363886, -0.169477, 0.134827
317208.9225517917, -0.005001, 0.067241, 0.222094, 0.363886, -0.169477, 0.134827
317208.9225517917, -0.005001, 0.067241, 0.222094, 0.363886, -0.169477, 0.134827
317208.9225517917, -0.005001, 0.067241, 0.222094, 0.363886, -0.169477, 0.134827
317208.9225517917, -0.005001, 0.067241, 0.222094, 0.363886, -0.169477, 0.134827
317208.9225517917, -0.005001, 0.067241, 0.222094, 0.363886, -0.169477, 0.134827
317208.9225517917, -0.005001, 0.067241, 0.222094, 0.363886, -0.169477, 0.134827
317208.9225517917, -0.005001, 0.067241, 0.222094, 0.363886, -0.169477, 0.134827
317208.9225517917, -0.005001, 0.067241, 0.222094, 0.363886, -0.169477, 0.134827
317208.9225517917, -0.005001, 0.067241, 0.222094, 0.363886, -0.169477, 0.134827
317209.12252329173, -0.082453, 0.097549, -0.046268, 0.112223, -0.548182, -0.333491
317209.1525475001, -0.092220, 0.130598, -0.219708, 0.018769, -0.410559, -0.299351
317209.1625124167, -0.083377, 0.125369, -0.247986, -0.021475, -0.278457, -0.276054
317209.1625124167, -0.083377, 0.125369, -0.247986, -0.021475, -0.278457, -0.276054
317209.1625124167, -0.083377, 0.125369, -0.247986, -0.021475, -0.278457, -0.276054
317209.1925443751, -0.017815, 0.096989, -0.192664, -0.202529, -0.261079, -0.267099
317209.20249150007, -0.003772, 0.102369, -0.163549, -0.325922, -0.363411, -0.237789
317209.2125178751, -0.010870, 0.121888, -0.129507, -0.493953, -0.511510, -0.191799
317209.22252262506, -0.037643, 0.139849, -0.127277, -0.682391, -0.671262, -0.140553
317209.2425205001, -0.085338, 0.112279, -0.282200, -0.839798, -0.798478, -0.057996
317209.2522089584, -0.087352, 0.063993, -0.432708, -0.724625, -0.594299, -0.011552
317209.2625296251, -0.078015, 0.020555, -0.530153, -0.508441, -0.297025, 0.042915
317209.27226979175, -0.068698, -0.006513, -0.555532, -0.238994, 0.001437, 0.093645
317209.2825307084, -0.067106, -0.017979, -0.497519, 0.021125, 0.229127, 0.139471
317209.2825307084, -0.067106, -0.017979, -0.497519, 0.021125, 0.229127, 0.139471
317209.2825307084, -0.067106, -0.017979, -0.497519, 0.021125, 0.229127, 0.139471
317209.2825307084, -0.067106, -0.017979, -0.497519, 0.021125, 0.229127, 0.139471
317209.3226000834, -0.065690, 0.003732, 0.085519, 0.286860, 0.080987, 0.152716
317209.3325862917, -0.065407, -0.005519, 0.173043, 0.173659, -0.052886, 0.081336
317209.3425203751, -0.065587, -0.013514, 0.230376, 0.010235, -0.176975, -0.015843
317209.3525264167, -0.057513, -0.019733, 0.250799, -0.179721, -0.260905, -0.122623
317209.36255091673, -0.043093, -0.028664, 0.231275, -0.355251, -0.291894, -0.223503
317209.3725900834, -0.035570, -0.032446, 0.179379, -0.499259, -0.254497, -0.305421
317209.3825415834, -0.035300, -0.027723, 0.115788, -0.599114, -0.141816, -0.356263
317209.3925663751, -0.030024, -0.019096, 0.060508, -0.648007, 0.013852, -0.367256
317209.3925663751, -0.030024, -0.019096, 0.060508, -0.648007, 0.013852, -0.367256
317209.4024732084, -0.017791, -0.010280, 0.028923, -0.638860, 0.185796, -0.350393
317209.43265366676, 0.007381, -0.022691, 0.059355, -0.373307, 0.543804, -0.253204
317209.4425272917, 0.009322, -0.028537, 0.094936, -0.227842, 0.580647, -0.224787
317209.45250941673, 0.008377, -0.028649, 0.139629, -0.077200, 0.575554, -0.202104
317209.4625353751, 0.011576, -0.028701, 0.191785, 0.060505, 0.522725, -0.173882
317209.47243529174, 0.016910, -0.025107, 0.243616, 0.172750, 0.439679, -0.136494
317209.4825183751, 0.024004, -0.021646, 0.293357, 0.247198, 0.340180, -0.100547
317209.4925307084, 0.022687, -0.026789, 0.332972, 0.277162, 0.236181, -0.078747
317209.4925307084, 0.022687, -0.026789, 0.332972, 0.277162, 0.236181, -0.078747
317209.4925307084, 0.022687, -0.026789, 0.332972, 0.277162, 0.236181, -0.078747
317209.4925307084, 0.022687, -0.026789, 0.332972, 0.277162, 0.236181, -0.078747
317209.4925307084, 0.022687, -0.026789, 0.332972, 0.277162, 0.236181, -0.078747
317209.4925307084, 0.022687, -0.026789, 0.332972, 0.277162, 0.236181, -0.078747
317209.4925307084, 0.022687, -0.026789, 0.332972, 0.277162, 0.236181, -0.078747
317209.4925307084, 0.022687, -0.026789, 0.332972, 0.277162, 0.236181, -0.078747
317209.4925307084, 0.022687, -0.026789, 0.332972, 0.277162, 0.236181, -0.078747
317209.4925307084, 0.022687, -0.026789, 0.332972, 0.277162, 0.236181, -0.078747
317209.4925307084, 0.022687, -0.026789, 0.332972, 0.277162, 0.236181, -0.078747
317209.4925307084, 0.022687, -0.026789, 0.332972, 0.277162, 0.236181, -0.078747
317209.4925307084, 0.022687, -0.026789, 0.332972, 0.277162, 0.236181, -0.078747
317209.4925307084, 0.022687, -0.026789, 0.332972, 0.277162, 0.236181, -0.078747
317209.4925307084, 0.022687, -0.026789, 0.332972, 0.277162, 0.236181, -0.078747
317209.4925307084, 0.022687, -0.026789, 0.332972, 0.277162, 0.236181, -0.078747
317209.4925307084, 0.022687, -0.026789, 0.332972, 0.277162, 0.236181, -0.078747
317209.6327725417, 0.012184, -0.117270, -0.019671, 0.087934, 0.295819, 0.042261
317209.6826175001, 0.029841, -0.112984, -0.127248, 0.284231, 0.175951, 0.113585
317209.6925342501, 0.065996, -0.107354, -0.162219, 0.348756, 0.244158, 0.188043
317209.7025098334, 0.103800, -0.106446, -0.175476, 0.392268, 0.259192, 0.262304
317209.71251091675, 0.126274, -0.108155, -0.155321, 0.411732, 0.165554, 0.314481
317209.72262337507, 0.125876, -0.092760, -0.121582, 0.336647, -0.049901, 0.334275
317209.73164441675, 0.098929, -0.060351, -0.072013, 0.140154, -0.348155, 0.338261
317209.7426039584, 0.063556, -0.030468, -0.044944, -0.080934, -0.616489, 0.342033
317209.7526079167, 0.029602, -0.024033, -0.107489, -0.205646, -0.766335, 0.324348
317209.76254004176, -0.003314, -0.034618, -0.252389, -0.206553, -0.761467, 0.276779
317209.7725934584, -0.031946, -0.044998, -0.415528, -0.118444, -0.606771, 0.225402
317209.7825455001, -0.036680, -0.043189, -0.529064, 0.011635, -0.364963, 0.201976
317209.7925336667, -0.013707, -0.026531, -0.564972, 0.154369, -0.108424, 0.199408
317209.8025910834, 0.019187, -0.000863, -0.534348, 0.276401, 0.091787, 0.202045
317209.8025910834, 0.019187, -0.000863, -0.534348, 0.276401, 0.091787, 0.202045
317209.82248791674, 0.064827, 0.055247, -0.312159, 0.324451, 0.205069, 0.213649
317209.8326429584, 0.065153, 0.074736, -0.198013, 0.277675, 0.184990, 0.219005
317209.8525415834, 0.061166, 0.085621, -0.045146, 0.128004, 0.047557, 0.227546
317209.8525415834, 0.061166, 0.085621, -0.045146, 0.128004, 0.047557, 0.227546
317209.8725856251, 0.035910, 0.069503, 0.018722, -0.017258, -0.083357, 0.184987
317209.8725856251, 0.035910, 0.069503, 0.018722, -0.017258, -0.083357, 0.184987
317209.89254225005, -0.008855, 0.040605, 0.012582, -0.097488, -0.103857, 0.077113
317209.89254225005, -0.008855, 0.040605, 0.012582, -0.097488, -0.103857, 0.077113
317209.9025725834, -0.022016, 0.031342, 0.013202, -0.126778, -0.106709, 0.015054
317209.9025725834, -0.022016, 0.031342, 0.013202, -0.126778, -0.106709, 0.015054
317209.93212591676, 0.006187, 0.040819, 0.065150, -0.149793, -0.164838, -0.068882
317209.94257787504, 0.013312, 0.052350, 0.082427, -0.150292, -0.166323, -0.050357
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317209.95257554174, 0.026336, 0.055594, 0.094332, -0.128712, -0.152960, -0.011079
317210.20252337505, -0.022697, 0.082355, -0.024285, 0.276821, -0.358928, -0.347196
317210.2125221667, -0.002757, 0.114043, -0.067244, 0.270857, -0.415930, -0.345116
317210.2225914584, 0.003171, 0.141607, -0.111302, 0.260046, -0.427936, -0.335074
317210.2326462917, -0.006516, 0.164338, -0.148111, 0.227774, -0.366184, -0.315696
317210.2425489167, -0.017381, 0.169748, -0.173250, 0.166397, -0.236717, -0.281326
317210.25251087506, -0.010833, 0.161572, -0.180789, 0.075021, -0.091510, -0.252562
317210.27248941676, -0.002596, 0.131041, -0.120154, -0.182163, -0.023449, -0.273249
317210.2825552917, 0.003219, 0.111609, -0.069396, -0.339543, -0.113252, -0.308381
317210.2825552917, 0.003219, 0.111609, -0.069396, -0.339543, -0.113252, -0.308381
317210.29253100004, 0.001132, 0.097724, -0.035978, -0.522355, -0.271231, -0.349192
317210.3126557501, -0.058111, 0.130299, -0.015705, -0.981191, -0.712075, -0.419691
317210.3126557501, -0.058111, 0.130299, -0.015705, -0.981191, -0.712075, -0.419691
317210.3126557501, -0.058111, 0.130299, -0.015705, -0.981191, -0.712075, -0.419691
317210.3420965834, -0.090309, 0.133320, -0.385501, -1.036013, -0.446365, -0.327664
317210.3525455834, -0.058859, 0.112857, -0.540845, -0.786997, -0.034233, -0.205087
317210.3625547084, -0.023956, 0.094425, -0.612572, -0.478006, 0.353852, -0.069143
317210.37160241674, -0.002937, 0.081680, -0.585115, -0.184190, 0.617854, 0.072688
317210.38251579175, 0.006499, 0.077776, -0.462937, 0.048712, 0.717498, 0.203434
317210.3925927084, -0.001503, 0.073142, -0.289682, 0.204499, 0.690182, 0.302675
317210.40251904173, -0.032093, 0.067143, -0.123536, 0.281711, 0.561736, 0.349158
317210.41251254175, -0.070224, 0.050541, 0.023149, 0.278503, 0.358800, 0.338059
317210.41251254175, -0.070224, 0.050541, 0.023149, 0.278503, 0.358800, 0.338059
317210.41251254175, -0.070224, 0.050541, 0.023149, 0.278503, 0.358800, 0.338059
317210.4425280417, -0.148867, -0.016754, 0.293754, -0.142134, -0.359192, 0.012067
317210.45250516676, -0.156835, -0.034540, 0.305426, -0.338299, -0.509916, -0.141119
317210.46256679174, -0.153122, -0.052682, 0.261871, -0.500666, -0.535879, -0.281265
317210.47164000006, -0.144587, -0.059658, 0.174629, -0.603324, -0.432974, -0.379939
317210.47164000006, -0.144587, -0.059658, 0.174629, -0.603324, -0.432974, -0.379939
317210.4924931251, -0.116069, -0.035709, 0.016402, -0.638891, 0.013119, -0.441485
317210.50256975007, -0.099059, -0.026820, -0.014257, -0.588037, 0.255055, -0.422879
317210.51252587506, -0.082733, -0.023938, -0.010150, -0.500245, 0.434967, -0.399241
317210.51252587506, -0.082733, -0.023938, -0.010150, -0.500245, 0.434967, -0.399241
317210.51252587506, -0.082733, -0.023938, -0.010150, -0.500245, 0.434967, -0.399241
317210.5217336251, -0.066424, -0.025449, 0.028517, -0.393588, 0.525580, -0.375698
317210.55253045843, -0.020285, -0.019798, 0.202994, -0.014806, 0.404338, -0.259063
317210.56261187507, -0.009389, -0.019613, 0.263169, 0.072346, 0.281726, -0.218358
317210.56261187507, -0.009389, -0.019613, 0.263169, 0.072346, 0.281726, -0.218358
317210.56261187507, -0.009389, -0.019613, 0.263169, 0.072346, 0.281726, -0.218358
317210.56261187507, -0.009389, -0.019613, 0.263169, 0.072346, 0.281726, -0.218358
317210.56261187507, -0.009389, -0.019613, 0.263169, 0.072346, 0.281726, -0.218358
317210.56261187507, -0.009389, -0.019613, 0.263169, 0.072346, 0.281726, -0.218358
317210.56261187507, -0.009389, -0.019613, 0.263169, 0.072346, 0.281726, -0.218358
317210.56261187507, -0.009389, -0.019613, 0.263169, 0.072346, 0.281726, -0.218358
317210.56261187507, -0.009389, -0.019613, 0.263169, 0.072346, 0.281726, -0.218358
317210.56261187507, -0.009389, -0.019613, 0.263169, 0.072346, 0.281726, -0.218358
317210.56261187507, -0.009389, -0.019613, 0.263169, 0.072346, 0.281726, -0.218358
317210.56261187507, -0.009389, -0.019613, 0.263169, 0.072346, 0.281726, -0.218358
317210.56261187507, -0.009389, -0.019613, 0.263169, 0.072346, 0.281726, -0.218358
317210.56261187507, -0.009389, -0.019613, 0.263169, 0.072346, 0.281726, -0.218358
317210.56261187507, -0.009389, -0.019613, 0.263169, 0.072346, 0.281726, -0.218358
317210.7025250834, 0.113102, -0.188929, -0.019514, 0.101844, 0.091317, 0.133241
317210.73258912505, 0.114810, -0.166671, -0.034979, 0.268466, 0.087692, 0.252387
317210.73258912505, 0.114810, -0.166671, -0.034979, 0.268466, 0.087692, 0.252387
317210.73258912505, 0.114810, -0.166671, -0.034979, 0.268466, 0.087692, 0.252387
317210.77188629174, 0.062686, -0.135274, -0.093813, 0.427810, 0.153425, 0.407275
317210.7825192084, 0.049981, -0.139121, -0.106972, 0.454694, 0.200893, 0.430547
317210.7925664584, 0.042099, -0.143343, -0.128657, 0.484945, 0.241903, 0.460587
317210.80253254174, 0.049598, -0.154733, -0.148626, 0.509551, 0.187497, 0.480940
317210.81250187504, 0.068342, -0.162046, -0.154093, 0.498829, 0.061990, 0.483529
317210.8218754584, 0.084492, -0.166124, -0.158967, 0.440458, -0.066140, 0.494483
317210.83255150006, 0.095545, -0.159776, -0.167516, 0.353013, -0.202962, 0.513964
317210.8426754584, 0.073964, -0.141034, -0.178903, 0.224119, -0.375394, 0.515541
317210.85250991676, 0.007569, -0.100907, -0.192534, 0.052391, -0.540038, 0.480598
317210.8625339584, -0.070760, -0.063881, -0.230042, -0.067710, -0.577316, 0.407104
317210.87197375007, -0.148890, -0.049536, -0.334504, -0.061672, -0.448880, 0.312050
317210.88261245843, -0.196215, -0.049326, -0.468029, 0.062383, -0.259071, 0.211288
317210.9025130834, -0.105690, -0.053326, -0.525155, 0.423476, -0.166015, 0.050261
317210.91251512506, -0.026184, -0.049372, -0.463035, 0.571899, -0.223055, -0.008834
317210.91251512506, -0.026184, -0.049372, -0.463035, 0.571899, -0.223055, -0.008834
317210.9220530001, -0.003627, -0.017243, -0.400688, 0.642728, -0.250270, -0.053387
317210.9220530001, -0.003627, -0.017243, -0.400688, 0.642728, -0.250270, -0.053387
317210.9220530001, -0.003627, -0.017243, -0.400688, 0.642728, -0.250270, -0.053387
317210.9220530001, -0.003627, -0.017243, -0.400688, 0.642728, -0.250270, -0.053387
317210.9625232501, -0.059586, 0.132905, -0.232625, 0.335283, 0.078216, -0.119850
317210.9720652501, -0.075338, 0.134533, -0.194107, 0.218442, 0.160854, -0.158491
317210.9720652501, -0.075338, 0.134533, -0.194107, 0.218442, 0.160854, -0.158491
317210.9720652501, -0.075338, 0.134533, -0.194107, 0.218442, 0.160854, -0.158491
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.0025560834, -0.083196, 0.117432, -0.122853, 0.070266, 0.207466, -0.328245
317211.1426273751, 0.069406, 0.144753, 0.277930, 0.436060, 0.053508, 0.002367
317211.2525144584, 0.141499, 0.019604, 0.179570, 0.123510, -0.003076, 0.119562
317211.2626290834, 0.136005, 0.022940, 0.170921, 0.141806, 0.034922, 0.085350
317211.2723121251, 0.142365, 0.021973, 0.166397, 0.142346, 0.077877, 0.050630
317211.28259116673, 0.158450, 0.023452, 0.169074, 0.126079, 0.089985, 0.022605
317211.2925397917, 0.179934, 0.034894, 0.170143, 0.100486, 0.085294, 0.015713
317211.30258916673, 0.197390, 0.047551, 0.154016, 0.081962, 0.091764, 0.027504
317211.3125445417, 0.198865, 0.060810, 0.133260, 0.061643, 0.094477, 0.052735
317211.3125445417, 0.198865, 0.060810, 0.133260, 0.061643, 0.094477, 0.052735
317211.3318227917, 0.205704, 0.057532, 0.077928, 0.056774, 0.116987, 0.137765
317211.3425501251, 0.198650, 0.048899, 0.039688, 0.093815, 0.145610, 0.179901
317211.36253579176, 0.154354, 0.041500, 0.044485, 0.128574, 0.059445, 0.202361
317211.37236554176, 0.153755, 0.035212, 0.030925, 0.136984, 0.011578, 0.210559
317211.37236554176, 0.153755, 0.035212, 0.030925, 0.136984, 0.011578, 0.210559
317211.3925306667, 0.182918, 0.020305, -0.091844, 0.204427, 0.037448, 0.215647
317211.4025195834, 0.178025, 0.028381, -0.136839, 0.184236, 0.087492, 0.193683
317211.4125240834, 0.175332, 0.062386, -0.138553, 0.078231, 0.120192, 0.197480
317211.42241779173, 0.199840, 0.105281, -0.130000, -0.064632, 0.116386, 0.256495
317211.4316565417, 0.225831, 0.141152, -0.133117, -0.198520, 0.092483, 0.356694
317211.4316565417, 0.225831, 0.141152, -0.133117, -0.198520, 0.092483, 0.356694
317211.4316565417, 0.225831, 0.141152, -0.133117, -0.198520, 0.092483, 0.356694
317211.4316565417, 0.225831, 0.141152, -0.133117, -0.198520, 0.092483, 0.356694
317211.4725033334, 0.171921, 0.209582, -0.344619, -0.352485, -0.005230, 0.812390
317211.4824810834, 0.166146, 0.209203, -0.430547, -0.219651, 0.109647, 0.942406
317211.4924905001, 0.189488, 0.205250, -0.486742, -0.041831, 0.292948, 1.086758
317211.5025352917, 0.223378, 0.194957, -0.491396, 0.130112, 0.500090, 1.225459
317211.5123873334, 0.248267, 0.189434, -0.437014, 0.240353, 0.695024, 1.341784
317211.52259466675, 0.254333, 0.191787, -0.341474, 0.263547, 0.833682, 1.431933
317211.5325377084, 0.248110, 0.200180, -0.233877, 0.199705, 0.909449, 1.493181
317211.5421514167, 0.254083, 0.210244, -0.138917, 0.069686, 0.895740, 1.546750
317211.5421514167, 0.254083, 0.210244, -0.138917, 0.069686, 0.895740, 1.546750
317211.5421514167, 0.254083, 0.210244, -0.138917, 0.069686, 0.895740, 1.546750
317211.5724590417, 0.348624, 0.224534, -0.100045, -0.267869, 0.528901, 1.756428
317211.5926171251, 0.412228, 0.229263, -0.230090, -0.266777, 0.413998, 1.970880
317211.6024635417, 0.421193, 0.240362, -0.277983, -0.225784, 0.406985, 2.075759
317211.6024635417, 0.421193, 0.240362, -0.277983, -0.225784, 0.406985, 2.075759
317211.6024635417, 0.421193, 0.240362, -0.277983, -0.225784, 0.406985, 2.075759
317211.6024635417, 0.421193, 0.240362, -0.277983, -0.225784, 0.406985, 2.075759
317211.6024635417, 0.421193, 0.240362, -0.277983, -0.225784, 0.406985, 2.075759
317211.6024635417, 0.421193, 0.240362, -0.277983, -0.225784, 0.406985, 2.075759
317211.6024635417, 0.421193, 0.240362, -0.277983, -0.225784, 0.406985, 2.075759
317211.6024635417, 0.421193, 0.240362, -0.277983, -0.225784, 0.406985, 2.075759
317211.6024635417, 0.421193, 0.240362, -0.277983, -0.225784, 0.406985, 2.075759
317211.6024635417, 0.421193, 0.240362, -0.277983, -0.225784, 0.406985, 2.075759
317211.6024635417, 0.421193, 0.240362, -0.277983, -0.225784, 0.406985, 2.075759
317211.6024635417, 0.421193, 0.240362, -0.277983, -0.225784, 0.406985, 2.075759
317211.6024635417, 0.421193, 0.240362, -0.277983, -0.225784, 0.406985, 2.075759
317211.6024635417, 0.421193, 0.240362, -0.277983, -0.225784, 0.406985, 2.075759
317211.6024635417, 0.421193, 0.240362, -0.277983, -0.225784, 0.406985, 2.075759
317211.6024635417, 0.421193, 0.240362, -0.277983, -0.225784, 0.406985, 2.075759
317211.6024635417, 0.421193, 0.240362, -0.277983, -0.225784, 0.406985, 2.075759
317211.7424997917, 0.189293, 0.354720, -0.130214, 0.406374, 0.939811, 3.266165
317211.7424997917, 0.189293, 0.354720, -0.130214, 0.406374, 0.939811, 3.266165
317211.7925922084, 0.126295, 0.446039, -0.109642, 1.061629, 1.043778, 3.800048
317211.8025135417, 0.113269, 0.444406, -0.072100, 1.163095, 1.077114, 3.874340
317211.8226035417, 0.087451, 0.406751, 0.016678, 1.246194, 1.063474, 3.918361
317211.8325434584, 0.076808, 0.382709, 0.042821, 1.248493, 1.038240, 3.888814
317211.84253404173, 0.072507, 0.348410, 0.035296, 1.254616, 1.065434, 3.839476
317211.85251816676, 0.068551, 0.312791, 0.025850, 1.245407, 1.097680, 3.779324
317211.8626478751, 0.056122, 0.281786, 0.031546, 1.202006, 1.102902, 3.708302
317211.87251679174, 0.044119, 0.237162, 0.025631, 1.137006, 1.113734, 3.615398
317211.88260541676, 0.030812, 0.179529, -0.006902, 1.091567, 1.143122, 3.477563
317211.89251216676, 0.007893, 0.117165, -0.054959, 1.058472, 1.198887, 3.292647
317211.90261454176, -0.007678, 0.048750, -0.078070, 1.004314, 1.222884, 3.063197
317211.91254025005, -0.013230, -0.012043, -0.073290, 0.923697, 1.168461, 2.800922
317211.92250916676, -0.007840, -0.056850, -0.074294, 0.841670, 1.071246, 2.516268
317211.9325199584, 0.007239, -0.095066, -0.103815, 0.784232, 1.021487, 2.237850
317211.94251162506, 0.017045, -0.114781, -0.151300, 0.743194, 1.029205, 1.956738
317211.95250337507, 0.008657, -0.101968, -0.178684, 0.678087, 1.109475, 1.698388
317211.95250337507, 0.008657, -0.101968, -0.178684, 0.678087, 1.109475, 1.698388
317211.95250337507, 0.008657, -0.101968, -0.178684, 0.678087, 1.109475, 1.698388
317211.9825300001, -0.042587, 0.000529, -0.097976, 0.199901, 1.333281, 1.146092
317211.9923324584, -0.070627, 0.008120, -0.066392, -0.015146, 1.279927, 0.980675
317212.00253766676, -0.086340, -0.007187, -0.081772, -0.170262, 1.222903, 0.816051
317212.0225300001, -0.115956, -0.046674, -0.169721, -0.240840, 1.250386, 0.469572
317212.0325258334, -0.113143, -0.050069, -0.175369, -0.215210, 1.303146, 0.310904
317212.04252679175, -0.103290, -0.037821, -0.139040, -0.206617, 1.367076, 0.169151
317212.04252679175, -0.103290, -0.037821, -0.139040, -0.206617, 1.367076, 0.169151
317212.0525624584, -0.086834, -0.007762, -0.074160, -0.234891, 1.443977, 0.054708
317212.0525624584, -0.086834, -0.007762, -0.074160, -0.234891, 1.443977, 0.054708
317212.0525624584, -0.086834, -0.007762, -0.074160, -0.234891, 1.443977, 0.054708
317212.0525624584, -0.086834, -0.007762, -0.074160, -0.234891, 1.443977, 0.054708
317212.0525624584, -0.086834, -0.007762, -0.074160, -0.234891, 1.443977, 0.054708
317212.0525624584, -0.086834, -0.007762, -0.074160, -0.234891, 1.443977, 0.054708
317212.1225209584, -0.005969, 0.101881, 0.235184, -0.516108, 1.151551, 0.128994
317212.1316372501, -0.010279, 0.091859, 0.216080, -0.440056, 1.024620, 0.182852
317212.14258016675, -0.004531, 0.079353, 0.182548, -0.308763, 0.922489, 0.251269
317212.1524981667, 0.007323, 0.067986, 0.162177, -0.153735, 0.833705, 0.329834
317212.16172250005, 0.021179, 0.060692, 0.160137, -0.002843, 0.746770, 0.417254
317212.1724564167, 0.042804, 0.054151, 0.157404, 0.135966, 0.668402, 0.517890
317212.1824253751, 0.049121, 0.047392, 0.155287, 0.257883, 0.621556, 0.614974
317212.1925748751, 0.033452, 0.035644, 0.152402, 0.343102, 0.608034, 0.699656
317212.2025000001, 0.013520, 0.015971, 0.164758, 0.384352, 0.593913, 0.758575
317212.2025000001, 0.013520, 0.015971, 0.164758, 0.384352, 0.593913, 0.758575
317212.2025000001, 0.013520, 0.015971, 0.164758, 0.384352, 0.593913, 0.758575
317212.2025000001, 0.013520, 0.015971, 0.164758, 0.384352, 0.593913, 0.758575
317212.2025000001, 0.013520, 0.015971, 0.164758, 0.384352, 0.593913, 0.758575
317212.2025000001, 0.013520, 0.015971, 0.164758, 0.384352, 0.593913, 0.758575
317212.2025000001, 0.013520, 0.015971, 0.164758, 0.384352, 0.593913, 0.758575
317212.2025000001, 0.013520, 0.015971, 0.164758, 0.384352, 0.593913, 0.758575
317212.2025000001, 0.013520, 0.015971, 0.164758, 0.384352, 0.593913, 0.758575
